id,name,price,original_price,rating_average,review_count,author,quantity_sold,inventory_status,category_id,category_name,Công ty phát hành,Loại bìa,Số trang,Ngày xuất bản,Năm xuất bản,Năm xuất bản điền bổ sung, 
277408894,Shadow Work Sách Hướng Dẫn Giải Mã Bản Ngã Ẩn Giấu Và Cân Bằng Năng Lượng,120000,155000,0,0,Stephanie Kirby,18,available,871,Sách tư duy - Kỹ năng sống,Asbooks,Bìa mềm,192,05/03/25 0:00,,2025,
277381977,Việt Nam Sử Luận - Góc Nhìn Đa Chiều,170000,210000,0,0,Trịnh Vĩnh Thường,9,available,9724,Lịch Sử Việt Nam,Nhà xuất bản Tổng hợp TP.HCM,Bìa mềm tay gấp,384,02/05/25 16:08,,2025,
277357591,"Ung Thư - Sự Thật, Hư Cấu, Gian Lận Và Những Phương Pháp Chữa Bệnh Không Độc Hại",124000,169000,4.8,401,Ty Bolliger,3457,available,316,Sách tiếng Việt,Thái Hà,Bìa mềm,523,05/01/21 0:00,,2021,
277342803,Thích sống- Nguyễn Bích Lan,159000,159000,5,1,Không rõ,23,available,872,Nghệ thuật sống,NXB Phụ Nữ Việt Nam,,300,02/03/25 0:00,,2025,
277319564,"BỘ NÃO ĐAU BUỒN – Vượt Qua Mất Mát, Tìm Lại Yêu Thương – TS.Mary-Frances O'Connor – Nguyễn Tấn Khiêm dịch – NXB Trẻ",97400,130000,5,1,Không rõ,24,available,68002,Sách Y Học Hiện Đại,NXB Trẻ,Bìa mềm,288,,,,
276933742,Combo Giáo Trình Chuẩn HSK - Sách Bài Học và Bài tập (Bộ 2 cuốn),271000,356000,0,0,Khương Lệ Bình,25,available,67867,Luyện thi Tiếng Hoa HSK,Nhân Trí Việt,Bìa mềm,0,,,,
276408335,Tiếp Thị 6.0 - Tương Lai Là Toàn Nhập - Marketing 6.0 - The Future Is Immersive,119000,140000,0,0,Philip Kotler,29,available,67997,Tiểu Thuyết Phương Tây,NXB Trẻ,Bìa mềm,0,12/21/23 14:00,,2023,
275688024,Chat GPT Thực Chiến,143650,169000,0,0,Không rõ,3,available,848,Sách Marketing - Bán hàng ,1980 Books,,0,,,,
275429495,Tớ có nuôi một chú mèo Cam,51100,68000,5,1,Little Rainbow,83,available,4142,Sách Tô Màu Dành Cho Người Lớn,Megabook,Bìa mềm,0,06/01/24 0:00,,2024,
275332765,Quản Trị Chiến Lược Thực Chiến,251000,350000,5,2,Trần Quốc Việt,180,available,847,Bài học kinh doanh,Alphabooks,Bìa mềm,404,06/30/24 0:00,,2024,
275006070,"Giáo dục giới tính cho con trai - Lời khuyên thiết thực về tuổi dậy thì, giới tính và các mối quan hệ",55800,90000,5,4,Scott Todnem,163,available,850,Sách Tâm Lý Tuổi Teen,Minh Long,Bìa mềm,232,,,,
274953645,"Sách dành cho bé 2 tuổi - Bé cùng vui chơi luyện tập - Sách vui chơi tương tác ""Con đã làm được!""",99900,138000,0,0,Không rõ,15,available,67953,Sách chuyển động -Tương tác,CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM,Bìa mềm,72,,,,
271495367,Bẫy hạnh phúc,163000,239000,5,27,Russ Harris,528,available,886,Lĩnh vực khác,Alphabooks,Bìa mềm,412,08/01/23 0:00,,2023,
270304509,Nhân tố Enzyme - Phương Thức Sống Lành Mạnh,71500,109000,4.8,1412,Hiromi Shinya,12616,available,68003,Sách Y Học Khác,Thái Hà,Bìa mềm,224,01/09/19 0:00,,2019,
195801687,Đường Đến Nhân Cách,172000,225000,4.8,12,David Brooks,176,available,2,Root,NXB Trẻ,Bìa mềm,568,09/09/21 0:00,,2021,
195283065,Hướng Dẫn Học Và Phương Pháp Giải Toán Lớp 7 - Tập 1 (bám sát sgk chân trời sáng tạo),53300,82000,5,3,Trịnh Văn Bằng,26,available,2249,Sách tham khảo cấp II,Nhà Sách Hồng Ân,Bìa mềm,168,,,,
192948632,Tư Duy Ngược,76400,139000,4.7,11,Nguyễn Anh Dũng,353,available,2,Root,CÔNG TY TNHH PHÁT HÀNH S BOOKS,,0,,,,
185909477,Tin Vào Chính Mình,48100,68000,5,75,Louise L. Hay,976,available,871,Sách tư duy - Kỹ năng sống,FIRST NEWS,Bìa mềm,160,09/05/23 0:00,,2023,
170706996,Điểm Bùng Phát ( Tái Bản),116350,179000,4.6,43,Malcolm Gladwell,630,available,871,Sách tư duy - Kỹ năng sống,Alphabooks,Bìa mềm,404,03/01/22 0:00,,2022,
168234704,Cách Trở Thành Một Người Khắc Kỷ,88400,125000,5,18,Massimo Pigliucci,220,available,67896,Triết Học phương Tây,NXB Trẻ,Bìa mềm,320,01/01/22 0:00,,2022,
157019802,Thiệp chúc mừng sinh nhật 12x12 SDstationery SN3 PASTEL BLUE họa tiết cầu vòng màu xanh pastel trẻ trung tươi tắn,64800,64800,5,8,Không rõ,95,available,68206,Thiệp chúc mừng,Không rõ,,0,,,,
127077157,Bà Tổng Thống Trước Họng Súng - Hai Số Phận - Phần III,116000,199000,4.7,215,Jeffrey Archer,1074,available,664,Truyện trinh thám,Bách Việt,Bìa cứng,488,09/15/24 11:36,,2024,
126853168,Thấu hiểu Hành vi giá Thị trường Tài chính (Understanding Price Action),367000,367000,5,287,Không rõ,1921,available,316,Sách tiếng Việt,Công ty TNHH FinFin,Bìa cứng,448,09/14/21 0:00,,2021,
109505434,Bạn Không Thông Minh Lắm Đâu (Tái Bản)(Tặng kèm Bookmark),87600,139000,4.8,665,David McRaney,4394,available,316,Sách tiếng Việt,Read Books,Bìa mềm,410,07/01/21 0:00,,2021,
95218447,Con Đường Chuyển Hóa - Kinh Bốn Lĩnh Vực Quán Niệm (Tái Bản),66700,89000,4.8,5,Thich Nhất Hạnh,80,available,67979,Phật giáo,Thái Hà,Bìa mềm,241,05/01/21 0:00,,2021,
74460137,Sách Bí Quyết Áp Dụng 7 Thói Quen Của Bạn Trẻ Thành Đạt (Khổ Nhỏ) (Tái Bản 2020),86400,108000,5,48,Sean Covey,330,available,316,Sách tiếng Việt,First News - Trí Việt,Bìa mềm,392,12/01/20 0:00,,2020,
58546803,Giáo Trình Tâm Lý Học Lâm Sàng (tái bản năm 2020),158000,180000,5,17,Không rõ,124,available,67845,Giáo trình đại học - cao đẳng - khác,Trung Tâm Kinh Doanh Xuất Bản Và Phát Hành Sách,Bìa mềm,524,07/24/20 15:33,,2020,
48629553,Con Chó Nhỏ Mang Giỏ Hoa Hồng (Tái Bản),90200,95000,4.8,81,Nguyễn Nhật Ánh,526,available,316,Sách tiếng Việt,NXB Trẻ,Bìa mềm,252,02/02/20 0:00,,2020,
8011021,Tâm Lý Học Thành Công (Tái Bản),175650,175650,4.7,47,Carol S. Dweck,541,available,316,Sách tiếng Việt,Alphabooks,Bìa mềm,480,12/06/18 15:35,,2018,
5154511,Bà Nội Găngxtơ (Tái Bản),68100,98000,5,545,David Walliams,4975,available,67997,Tiểu Thuyết Phương Tây,Nhã Nam,Bìa mềm,241,09/27/18 15:36,,2018,
1534613,Giáo Trình Chuẩn HSK 5 Bài Học (Tập 1),202000,278000,4.8,331,Khương Lệ Bình,2552,available,67866,Giáo trình Hán ngữ,Nhân Trí Việt,Bìa mềm,196,01/03/18 0:00,,2018,
985825,Người Tị Nạn,116160,132000,5,4,Viet Thanh Nguyen,21,available,316,Sách tiếng Việt,Phương Nam Book,Bìa mềm,216,12/15/17 10:21,,2017,
595724,Giáo Trình Chuẩn HSK 4 Bài Học (Tập 1),174000,228000,5,415,Khương Lệ Bình,3292,available,316,Sách tiếng Việt,Nhân Trí Việt,Bìa mềm,150,,,,
521004,Donald Trump: Đã Đến Lúc Phải Cứng Rắn Để Khôi Phục Sự Vĩ Đại Của Nước Mỹ,90800,129000,0,0,Donald J.Trump,1995,available,67833,Chính trị đảng phái,Omega Plus,Bìa mềm,272,07/05/16 0:00,,2016,
480040,Đắc Nhân Tâm (Khổ Lớn),68000,68000,0,0,Dale Carnegie,29,available,316,Sách tiếng Việt,First News - Trí Việt,Bìa mềm,320,03/18/16 0:00,,2016,
342851,Nhà Đầu Tư Thông Minh,169000,199000,5,1,Benjamin Graham,16,available,316,Sách tiếng Việt,Nhã Nam,Bìa mềm,644,12/15/11 0:00,,2011,
277568806,"Sách Số Diễn Cầm Tam Thế Diễn Nghĩa - Tử vi xem gia cảnh, tuổi thọ, tình duyên, sự nghiệp, con cái sách  xem cuộc đời",139500,178500,0,0,Không rõ,6,available,67892,Tử Vi,Công ty CP in Thương Mại Nam Hải,Bìa mềm,352,,,,
277486211,Sách - Cẩm Nang Tuyển Sinh Đại Học Và Cao Đẳng 2025 - Báo Tuổi Trẻ,27000,30000,5,2,Báo Tuổi Trẻ,18,available,316,Sách tiếng Việt,Báo Tuổi Trẻ TP.HCM,Bìa mềm,0,12/21/23 14:00,,2023,
277010670,CÔNG PHU NỞ ĐÓA SEN NGÀN CÁNH,282000,369000,0,0,Thích Nhất Hạnh,35,available,316,Sách tiếng Việt,Công ty TNHH Bán Lẻ Phương Nam,Bìa mềm,592,01/26/24 0:00,,2024,
277004623,Sách - Dấu Ấn Hoàng Gia - Tập 15,29100,30000,0,0,Chieko Hosokawa,32,available,316,Sách tiếng Việt,Nhà Xuất Bản Kim Đồng,Bìa mềm,0,12/21/23 14:00,,2023,
276948023,Sách 50 Đề Minh Hoạ Lớp 9 ôn thi vào 10 Sở GD & ĐT Hà Nội Môn Toán Học - Moonbook,139000,200000,5,1,nhieu tac gia,24,available,2249,Sách tham khảo cấp II,Aladanh,Bìa mềm,200,01/01/25 9:41,,2025,
276948006,Tham Vọng ( Nhất Cá Mễ Bính),95500,159000,5,3,Nhất Cá Mễ Bính,20,available,67998,Truyện Chữ Đam Mỹ,Moon Novels,Bìa mềm,0,03/12/24 0:00,,2024,
276933075,Thanh Tẩy Trường Năng Lượng,125000,179000,4.5,2,Oliver Niño,17,available,67944,Sách Chữa Lành,1980 Books,Bìa mềm,291,03/01/25 0:00,,2025,
276922197,Dragon Ball Super Tập 23: Son Gohan- Siêu Tiềm Lực Khai Mở! [Tặng Kèm Postcard],21100,25000,5,5,Nhiều tác giả,75,available,1084,"Truyện Tranh, Manga, Comic",Nhà Xuất Bản Kim Đồng,Bìa mềm,0,03/12/24 0:00,,2024,
276862188,Lời Nguyền Kẻ Thắng Cuộc,158000,200000,0,0,Richard H. Thaler,34,available,847,Bài học kinh doanh,Nhã Nam,Bìa mềm,408,03/12/24 0:00,,2024,
276428048,ComBo Bộ sách Ma Y Thế Gia 2 tập,380800,448000,5,9,Không rõ,40,available,1521,Truyện ngôn tình,Cty Sách Hương Giang,Bìa mềm tay gấp,1079,10/22/24 17:12,,2024,
275918253,Cẩm Nang Hướng Dẫn Tẩy Sỏi Gan Mật - Phương Pháp Diệu Kỳ Cho Sức Khỏe Dài Lâu,160300,229000,4.8,190,Andreas Moritz,1458,available,316,Sách tiếng Việt,Thái Hà,Bìa mềm,504,09/15/20 0:00,,2020,
275793440,Succeed in APTIS with 6 Practice Tests - New format 2020,189000,189000,5,2,nhieu tac gia,24,available,8782,Foreign Language Study & Reference,CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM,Bìa mềm,118,07/15/24 11:01,,2024,
275747476,Sách - Chia Sẻ Từ Trái Tim -Thầy Thích Pháp Hòa,132720,168000,5,4,Sa Môn THÍCH PHÁP HÒA,79,available,67979,Phật giáo,Zenbooks,Bìa mềm,328,07/26/24 8:29,,2024,
275551850,Thế Giới Khác: Hành Trình Khám Phá Thế Giới Tâm Linh,89700,95000,5,2,Nguyễn Ngọc Hoài,27,available,2,Root,Thái Hà,,300,05/01/24 0:00,,2024,
274802730,Sách giáo khoa Toán 1- Chân Trời Sáng Tạo ,39000,39000,5,2,Không rõ,56,available,16660,Sách Giáo Khoa Cấp 1,Cty Sách & Thiết Bị Trường Học TP.HCM,,160,,,,
274770354," Thiết Kế Tổ Chức (Organizational Design) - Richard M. Burton, Brge Obel, Dorthe Djbak Hkonsson",225000,285000,4.7,98,Nhiều tác giả,1140,available,316,Sách tiếng Việt,Viện Quản lý PACE,Bìa cứng,452,03/06/20 10:48,,2020,
274195548,"Bộ Đầu Lọc Thuốc Adous Đa Năng Dùng Được Cho Tất Cả Các Đầu Lớn & Vùa & Nhỏ . Có Hộp Đựng Tiện Lợi ,Tái Sử Dụng Nhiều Lần",129000,129000,0,0,Không rõ,21,available,18344,Quà tặng trang trí khác,Không rõ,,0,,,,
273737647,Câu Chuyện Kinh Thánh - Tái Bản,121000,169000,5,2,Selina Hastings,46,available,67978,Công Giáo,VanLangBooks,Bìa mềm,376,,,,
273707120,Thơ Xuân Diệu,30000,45000,5,5,Xuân Diệu,72,available,446,Thơ,Công Ty Cổ Phần Văn Hóa Huy Hoàng,Bìa mềm,180,12/23/23 0:00,,2023,
271950433,Nỗi Niềm Của Thám Tử Galileo,94900,146000,5,28,Higashino Keigo,365,available,664,Truyện trinh thám,Nhã Nam,Bìa mềm,336,11/09/23 0:00,,2023,
270100228,Từ Thành Nhân Đến Thành Công,71300,98000,5,6,Thủy Mộc Nhiên,48,available,871,Sách tư duy - Kỹ năng sống,Skybooks,Bìa mềm,240,07/10/23 0:00,,2023,
263453750,Giáo Trình Thực Hành Tâm Lý Lâm Sàng,165600,180000,3.7,3,Không rõ,51,available,9733,Kiến Thức Bách Khoa,Công ty TNHH Bayard Việt Nam,Bìa mềm,288,01/31/23 16:45,,2023,
214160728,21 Nguyên Tắc Vàng Của Nghệ Thuật Lãnh Đạo,136000,199000,4.8,5,John C. Maxwell,202,available,4144,Sách quản trị nhân lực,Alphabooks,Bìa mềm,436,01/01/23 0:00,,2023,
202031248,Mô Hình Hồi Quy (Tái Bản 2022),121000,150000,5,31,Nguyễn Văn Tuấn,347,available,2,Root,NXB Tổng Hợp TP. HCM,Bìa mềm,323,10/10/22 0:00,,2022,
197597246,[Giải Man Booker] NHỮNG CHUYỆN TÌNH THẾ KỶ MỚI - Tàn Tuyết - Nhã Nam – NXB Phụ nữ (bìa mềm),185120,208000,0,0,Không rõ,0,available,67996,Tiểu Thuyết Phương Đông,Nhã Nam,,536,,,,
195662905,Circe,159000,200000,4.8,51,Madeline Miller,407,available,67999,Truyện ngắn - Tản văn - Tạp Văn Nước Ngoài,NXB Kim Đồng,Bìa mềm,528,08/01/22 0:00,,2022,
195545322,Khi Bạn Đang Mơ Thì Người Khác Đang Nỗ Lực,84320,136000,4.8,78,Vĩ Nhân,803,available,871,Sách tư duy - Kỹ năng sống,Minh Long,Bìa mềm,416,08/08/22 0:00,,2022,
184314877,Bộ Sách Ươm Mầm Tỷ Phú Nhí (Combo 10 Cuốn),435000,580000,0,0,Không rõ,11,available,3271,Sách Kiến Thức - Kỹ Năng Cho Trẻ,BIZBOOKS,Bìa mềm,1190,05/31/22 17:03,,2022,
173384075,"Kệ menu nhà hàng, Standee mica để bàn, Bảng quét mã QR Code, Kệ mica 2 mặt Enter E06-U 210x300mm đế lùa uốn bằng",96000,96000,0,0,Không rõ,54,available,67379,Kệ mica,Không rõ,,0,,,,
167898291,50 Đề Minh Họa Thi Vào 10 Môn Ngữ Văn Moonbook Dành cho Lớp 9 Chinh Phục Kì Thi Vào 10,139000,200000,4.8,6,Nhiều tác giả,48,available,2250,Sách tham khảo cấp III,Aladanh,Bìa mềm,200,01/31/25 15:14,,2025,
131144753,Nhà Lãnh Đạo 360 Độ (Tái Bản),126000,179000,5,43,John C. Maxwell,696,available,849,"Sách quản trị, lãnh đạo",Alphabooks,Bìa mềm,436,10/01/21 0:00,,2021,
96649478,Sách Mẹ Teresa - Trên Cả Tình Yêu (Tái Bản),64700,88000,5,95,Mother Teresa,662,available,877,Sách giáo dục,First News - Trí Việt,Bìa mềm,200,05/01/21 0:00,,2021,
65794213,"Bán hàng cho người giàu - không giới hạn ,không khoan nhượng (cẩm nang trở nên cực kỳ giàu có- cẩm nang bách thắng )",298000,298000,4.8,137,Dan S. Kennedy,970,available,316,Sách tiếng Việt,Thiên Minh Book,,714,09/16/20 11:55,,2020,
63473605,"Ho’Oponopono: Sống Như Người Hawaii – Chấp Nhận, Biết Ơn Và Tha Thứ",95900,109000,5,140,Carole Berger,967,available,872,Nghệ thuật sống,Thái Hà,Bìa mềm,160,08/15/20 0:00,,2020,
58268249,Phụ Nữ Lãnh Đạo Bằng Yêu Thương (Tái Bản 2020),84100,118000,5,8,David Devin,130,available,2,Root,NXB Phụ Nữ Việt Nam,Bìa mềm,368,07/01/20 0:00,,2020,
39521136,Để Hiệu Quả Trong Công Việc (Tái Bản 2019),44700,52000,4.7,13,Brian Tracy,166,available,316,Sách tiếng Việt,First News - Trí Việt,Bìa mềm,128,11/01/19 0:00,,2019,
8835157,Út Quyên Và Tôi (Tái Bản),65100,85000,4.7,247,Nguyễn Nhật Ánh,3198,available,316,Sách tiếng Việt,NXB Trẻ,Bìa mềm,122,05/05/22 0:00,,2022,
1734377,Những Chú Chó Bán Hàng,109000,140000,4.8,228,Blair Singer,5695,available,316,Sách tiếng Việt,NXB Trẻ,Bìa mềm,356,03/01/18 0:00,,2018,
1337733,100 Bí Ẩn Đáng Kinh Ngạc Về Khoa Học (USBORNE - 100 Things To Know About Science),82000,100000,5,15,Alex Frith,182,available,316,Sách tiếng Việt,Đinh Tị,Bìa mềm,128,01/01/18 0:00,,2018,
626832,Tranh Truyện Lịch Sử Việt Nam - Đinh Bộ Lĩnh,17000,20000,5,7,Tạ Huy Long,785,available,2,Root,Nhà Xuất Bản Kim Đồng,Bìa mềm,32,05/01/23 0:00,,2023,
277600249,SỐ 0: Tiểu Sử Một Phát Kiến Nguy Hiểm,123300,168000,0,0,Charles Seife,4,available,9725,Lịch Sử Thế Giới,Alphabooks,,264,,,,
277564121,Huyền Học Và Logic và Những Tiểu Luận Khác,177500,255000,0,0,Bertrand Russell,5,available,67888,Sách chiêm tinh - horoscope - khác,VIỆN GIÁO DỤC IRED,Bìa mềm,328,03/01/25 11:45,,2025,
277557838,Sách - Nghịch lý 13 (Paradox 13) (Higashino Keigo) (Nhã Nam Official),220000,259000,0,0,Không rõ,0,available,664,Truyện trinh thám,Nhã Nam,Bìa mềm tay gấp,559,,,,
277435955,"Sách - Xu hướng kiếm tiền 2025 - Kỷ nguyên mới, AI, chuyển đổi số, tiếp thị liên kết",129000,179000,0,0,Không rõ,9,available,848,Sách Marketing - Bán hàng ,MASTERBOOK,,0,,,,
276975304,Luật Công Chứng Năm 2024,23000,26000,5,1,Không rõ,51,available,67817,Luật Dân sự,CÔNG TY TNHH TMDV SÁCH LUẬT VIỆT,Bìa mềm,95,01/02/25 0:32,,2025,
276851864,Tranh Lịch Sử 4.000 Năm Việt Nam - THBooks (Khổ 60x80cm),39900,39900,0,0,Không rõ,21,available,9724,Lịch Sử Việt Nam,THBooks,Bìa mềm,1,12/28/24 19:41,,2024,
276507439,Cơ Thể Tự Chữa Lành,222000,295000,4.8,923,Anthony William,6869,available,316,Sách tiếng Việt,Huy Hoàng Bookstore,Bìa mềm,394,02/02/20 0:00,,2020,
276439755,Combo  Sách - 4 cuốn: Chat GPT + Chat GPT thực chiến + AI 5.0 + AI Công cụ nâng cao hiệu suất công việc,515520,716000,5,6,Không rõ,148,available,848,Sách Marketing - Bán hàng ,1980 Books,Bìa mềm,432,10/02/24 11:08,,2024,
276252080,Gia đình có bốn chị em gái,200000,250000,5,6,Phạm Thị Bích Thủy,62,available,67996,Tiểu Thuyết Phương Đông,Tao Đàn,Bìa mềm,630,,,,
275748871,Combo Manifest Bất Bại,127000,188000,5,3,Roxie Nafousi,62,available,871,Sách tư duy - Kỹ năng sống,Asbooks,Bìa mềm,432,,,,
275060638,Thánh Giá Rỗng ( Tái Bản 2024),97000,138000,5,37,Higashino Keigo,340,available,664,Truyện trinh thám,Skybooks,Bìa mềm,384,05/20/24 0:00,,2024,
275059415,Cảnh Sát Trưởng Ngủ Gật,97000,121000,4.7,11,Yamamoto Shugoro,96,available,664,Truyện trinh thám,VIVABOOKS,Bìa mềm,296,05/30/24 0:00,,2024,
274969749,Câu Chuyện Nhân Loại: Một Lược Sự Sống Động Về Loài Người,172000,229000,5,10,Hendrik Willem van Loon,113,available,9725,Lịch Sử Thế Giới,Alphabooks,Bìa mềm,484,05/13/24 0:00,,2024,
272454779,Trốn Lên Mái Nhà Để Khóc - Tặng Kèm Bookmark,76000,95000,5,8,Lam,150,available,68000,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,Skybooks,,0,,,,
272269839,Đã chơi phải thắng - Cách xây dựng chiến lược thành công,115000,150000,4.7,7,Nhiều tác giả,213,available,849,"Sách quản trị, lãnh đạo",NXB Trẻ,Bìa mềm,368,09/29/23 0:00,,2023,
270880693,Ai Tăng Lương Cho Bạn? 3 Bí Quyết Đơn Giản Để Thăng Tiến Và Hạnh Phúc Trong Công Việc,125000,199000,4.8,52, Nguyễn Quốc Tuấn,1230,available,4144,Sách quản trị nhân lực,Công ty TNHH Truyền Thông Giver,Bìa mềm,254,,,,
270699972,Kế Toán Vỉa Hè - Thực Hành Báo Cáo Tài Chính Căn Bản Từ Quầy Bán Nước Chanh,169100,199000,5,8,Không rõ,198,available,369,Kế toán,Công ty TNHH Truyền Thông Giver,,0,,,,
263098027,Sử Việt - 12 Khúc Tráng Ca (Tái Bản 2022),101100,119000,5,7,Dũng Phan,29,available,2,Root,ZGroup,,0,,,,
252179021,Sách - Liễu Phàm Tứ Huấn - Thái Hà,56050,59000,0,0,Liễu Phàm,4,available,872,Nghệ thuật sống,Thái Hà,Bìa mềm,0,,,,
249157126,Đứa Trẻ Hiểu Chuyện Thường Không Có Kẹo Ăn,108000,148000,5,138,Nguyên Anh,1664,available,886,Lĩnh vực khác,Moon Books,Bìa mềm,368,04/01/23 0:00,,2023,
208289682,Câu Chuyện Triết Học - The Story Of Philosophy,359000,450000,5,123,Will Durant,1223,available,67896,Triết Học phương Tây,Nhã Nam,Bìa cứng,743,12/12/22 0:00,,2022,
168924455,Tâm Hồn Cao Thượng,121000,150000,5,65,Edmondo De Amicis,578,available,872,Nghệ thuật sống,Nhã Nam,Bìa mềm,432,03/25/22 0:00,,2022,
164921979,Câu Hỏi Là Câu Trả Lời (Tái Bản),47200,62000,5,55,Allan Pease,710,available,385,Sách kỹ năng làm việc,First News - Trí Việt,Bìa mềm,119,02/01/22 0:00,,2022,
139730394,Tập Viết Tiếng Anh 2 Family And Friends 2,29250,39000,5,4,Nguyễn Hoàng Thanh Ly,106,available,2248,Sách tham khảo cấp I,Nhà Sách Hồng Ân,Bìa mềm,64,11/11/21 0:00,,2021,
114937969,Rừng Nauy (Tái Bản),144000,180000,5,57,Haruki Murakami,397,available,67996,Tiểu Thuyết Phương Đông,Nhã Nam,Bìa mềm,556,07/15/21 0:00,,2021,
95008576,Sách Chung Một Bóng Cờ (Về Mặt Trận Giải Phóng Miền Nam Việt Nam),549130,617000,0,0,Không rõ,0,available,9724,Lịch Sử Việt Nam,NXB Chính Trị Quốc Gia Sự Thật,Bìa cứng,1232,,,,
94173458,Khuyến Học (Tái Bản),55500,80000,5,738,Fukuzawa Yukichi,6095,available,316,Sách tiếng Việt,Nhã Nam,Bìa mềm,248,04/01/21 0:00,,2021,
90480255,Sách - Lão Tử Đạo Đức kinh - Nguyễn Hiến Lê ( Tuyển Tập Bách Gia Tranh Minh),105000,159000,4.8,65,Nguyễn Hiến Lê,609,available,67981,Danh nhân Nước Ngoài,BIZBOOKS,Bìa mềm,296,04/09/21 9:19,,2021,
66952514,Xóa Đi Những Ảo Ảnh Không Lời,62000,62000,4.8,43,Phạm Lập,233,available,68000,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,Công Ty TNHH Văn Hóa Đông Tây,Bìa mềm,186,07/01/20 0:00,,2020,
63924629,Tạp Văn Nguyễn Ngọc Tư (Tái Bản Lần Thứ 20-2020),81000,90000,4.8,8,Nguyễn Ngọc Tư,44,available,68000,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,NXB Trẻ,Bìa mềm,193,08/01/20 0:00,,2020,
58063000,Sông - Nguyễn Ngọc Tư (Tiểu Thuyết)(Tái Bản),89100,99000,5,9,Nguyễn Ngọc Tư,47,available,316,Sách tiếng Việt,NXB Trẻ,Bìa mềm,230,,,,
57211757,Utopia - Địa đàng trần gian (Tái Bản 2020),54000,60000,4.5,15,Thomas More,87,available,316,Sách tiếng Việt,Nhã Nam,Bìa mềm,212,,,,
